rror deleting document from meilisearch: MeilisearchCommunicationError, All connection attempts failed   
[2023-10-18 07:39:33,488] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,488] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,488] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,488] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,488] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,489] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:35,759] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:36,225] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:54,665] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:54,665] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:54,665] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:54,666] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:54,666] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:54,666] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:54,666] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:54,666] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:54,666] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:54,667] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:54,667] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:54,667] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:55,883] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:55,883] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:55,883] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:55,883] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:55,883] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:55,883] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:55,883] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:55,883] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:55,883] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:55,884] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:55,885] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:57,049] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:44:51,648] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:44:51,649] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:44:51,649] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:44:51,649] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:44:51,649] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:44:51,649] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:44:51,650] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:44:51,650] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:44:51,650] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:44:51,651] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:44:51,651] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:44:51,651] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:44:54,155] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:46:23,190] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:46:23,190] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:46:23,191] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:46:23,191] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:46:23,191] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:46:23,191] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:46:23,191] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:46:23,191] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:46:23,192] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:46:23,192] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:46:23,192] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:46:23,192] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:46:25,758] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:47:02,345] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:47:02,345] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:47:02,346] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:47:02,346] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:47:02,347] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:47:02,347] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:47:02,347] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:47:02,347] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:47:02,347] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:47:02,347] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:47:02,348] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:47:02,348] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:47:04,662] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:49:14,512] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:49:14,513] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:49:14,513] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:49:14,513] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:49:14,514] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:49:14,514] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:49:14,514] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:49:14,514] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:49:14,514] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:49:14,515] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:49:14,515] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:49:14,515] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:49:17,220] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:51:32,394] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:51:32,394] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:51:32,395] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:51:32,395] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:51:32,395] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:51:32,395] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:51:32,395] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:51:32,395] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:51:32,395] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:51:32,396] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:51:32,396] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:51:32,396] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:51:34,784] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:57:41,923] [DEBUG] IDE websocket disconnected
[2023-10-18 07:57:41,923] [DEBUG] Closing ide websocket
[2023-10-18 07:57:59,152] [DEBUG] Health check
[2023-10-18 07:58:00,943] [DEBUG] Accepted websocket connection from Address(host='127.0.0.1', port=52927)
[2023-10-18 07:58:01,650] [DEBUG] Received message while initializing workspaceDirectory
[2023-10-18 07:58:01,750] [DEBUG] Received message while initializing getSessionId
[2023-10-18 07:58:01,786] [DEBUG] Received message while initializing uniqueId
[2023-10-18 07:58:01,809] [DEBUG] New session: None
[2023-10-18 07:58:01,819] [DEBUG] Loaded Continue config file from C:\Users\chudds\.continue\config.py
[2023-10-18 07:58:01,868] [DEBUG] Starting context manager
[2023-10-18 07:58:01,873] [WARNING] Failed to load saved_context_groups.json: Expecting value: line 1 column 1 (char 0). Reverting to empty list.
[2023-10-18 07:58:01,918] [DEBUG] Sending session id: c553c0a6-703b-4638-bcac-54fdcf59230f
[2023-10-18 07:58:06,919] [DEBUG] Starting MeiliSearch...
[2023-10-18 07:58:06,928] [DEBUG] Meilisearch started
[2023-10-18 07:58:07,972] [DEBUG] Loading Meilisearch index...
[2023-10-18 07:58:08,081] [DEBUG] Error loading meilisearch index: 'list' object has no attribute 'items'
[2023-10-18 07:58:09,170] [WARNING] Failed to kill process on port 7700 (no such process)
[2023-10-18 07:58:09,170] [DEBUG] Using MeiliSearch at URL: http://localhost:7700
[2023-10-18 07:58:11,462] [DEBUG] Error loading meilisearch index: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:58:11,464] [DEBUG] Loaded Meilisearch index
[2023-10-18 07:58:49,306] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:58:49,307] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:58:49,307] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:58:49,307] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:58:49,308] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:58:49,308] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:58:49,308] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:58:49,308] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:58:49,308] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:58:49,308] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:58:49,309] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:58:49,309] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:58:49,309] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:58:51,627] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:59:03,974] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:03,974] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:03,975] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:03,975] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:03,975] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:03,976] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:03,976] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:03,976] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:03,976] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:03,976] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:03,976] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:03,976] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:03,976] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:06,371] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:59:24,636] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:24,636] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:24,636] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:24,637] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:24,637] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:24,637] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:24,637] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:24,637] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:24,637] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:24,637] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:24,638] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:24,638] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:24,638] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:59:26,968] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 08:01:11,821] [DEBUG] Received websocket connection at url: ws://localhost:65432/gui/ws?session_id=c553c0a6-703b-4638-bcac-54fdcf59230f
[2023-10-18 08:01:11,821] [DEBUG] Session started
[2023-10-18 08:01:11,821] [DEBUG] Registered websocket for session c553c0a6-703b-4638-bcac-54fdcf59230f
[2023-10-18 08:27:27,960] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:27,960] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:27,960] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:27,960] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:27,961] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:27,961] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:27,961] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:27,961] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:27,961] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:27,962] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:27,962] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:27,962] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:27,962] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:30,487] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 08:27:58,139] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:58,139] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:58,139] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:58,139] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:58,139] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:58,140] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:58,140] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:58,140] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:58,140] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:58,140] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:58,141] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:58,141] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:27:58,141] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:28:00,547] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 08:41:06,932] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:41:06,933] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:41:06,933] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:41:06,933] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:41:06,933] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:41:06,933] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:41:06,934] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:41:06,934] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:41:06,934] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:41:06,934] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:41:06,934] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:41:06,934] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:41:06,935] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 08:41:09,371] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 08:41:10,419] [DEBUG] IDE websocket disconnected
[2023-10-18 08:41:10,419] [DEBUG] Closing ide websocket
[2023-10-18 08:41:10,454] [DEBUG] GUI websocket disconnected
[2023-10-18 08:41:10,455] [DEBUG] Closing gui websocket
[2023-10-18 08:41:10,468] [DEBUG] Removing session: c553c0a6-703b-4638-bcac-54fdcf59230f
[2023-10-18 08:42:51,806] [DEBUG] Health check
[2023-10-18 08:42:52,423] [DEBUG] Accepted websocket connection from Address(host='127.0.0.1', port=65227)
[2023-10-18 08:42:52,960] [DEBUG] Received message while initializing workspaceDirectory
[2023-10-18 08:42:52,986] [DEBUG] Received message while initializing uniqueId
[2023-10-18 08:42:53,297] [DEBUG] New session: None
[2023-10-18 08:42:53,301] [DEBUG] Loaded Continue config file from C:\Users\chudds\.continue\config.py
[2023-10-18 08:42:53,347] [DEBUG] Starting context manager
[2023-10-18 08:42:53,348] [WARNING] Failed to load saved_context_groups.json: Expecting value: line 1 column 1 (char 0). Reverting to empty list.
[2023-10-18 08:42:53,393] [DEBUG] Sending session id: b7e8b17f-2748-4fd3-b848-41e31573b35a
[2023-10-18 08:42:58,007] [DEBUG] Starting MeiliSearch...
[2023-10-18 08:42:58,010] [DEBUG] Meilisearch started
